City,Transect,Population,freqHCN,Lat.pop,Long.pop
Philadelphia,NA,3,0.0666666666666667,39.95526,-75.151688
Philadelphia,NA,30,0.2,39.988114,-75.402262
Philadelphia,NA,31,0.4,39.983607,-75.37832
Philadelphia,NA,32,0.0666666666666667,39.980592,-75.356671
Philadelphia,NA,33,0.142857142857143,39.978515,-75.342253
Philadelphia,NA,34,0,39.974347,-75.327231
Philadelphia,NA,35,0.266666666666667,39.971222,-75.314631
Philadelphia,NA,36,0.466666666666667,39.969458,-75.301172
Philadelphia,NA,37,0.133333333333333,39.967208,-75.289143
Philadelphia,NA,38,0.4,39.964146,-75.27453
Philadelphia,NA,39,0.2,39.962203,-75.263448
Philadelphia,NA,4,0.4,39.949904,-75.150506
Philadelphia,NA,40,0.133333333333333,39.962621,-75.254545
Philadelphia,NA,5,0,39.949243,-75.169072
Philadelphia,NA,6,0.266666666666667,39.957389,-75.1718
Philadelphia,NA,7,0.333333333333333,39.950409,-75.191503
Philadelphia,NA,8,0.133333333333333,39.954033,-75.201998
Philadelphia,NA,9,0.4,39.956727,-75.213349
Philadelphia,"NA",City Centre,"NA",39.952583,-75.165222
Pittsburgh,NA,1,0.2,40.897638,-80.044519
Pittsburgh,NA,10,0.133333333333333,40.783243,-80.06059
Pittsburgh,NA,11,0.333333333333333,40.76718,-80.065284
Pittsburgh,NA,12,0.4,40.757657,-80.066915
Pittsburgh,NA,13,0.133333333333333,40.743479,-80.073594
Pittsburgh,NA,14,0.333333333333333,40.725795,-80.073667
Pittsburgh,NA,15,0.285714285714286,40.705278,-80.076043
Pittsburgh,NA,16,0.133333333333333,40.686637,-80.075878
Pittsburgh,NA,17,0.133333333333333,40.67073,-80.070511
Pittsburgh,NA,18,0.266666666666667,40.654992,-80.079699
Pittsburgh,NA,19,0.133333333333333,40.640328,-80.066202
Pittsburgh,NA,2,0.0666666666666667,40.883227,-80.044318
Pittsburgh,NA,20,0.0666666666666667,40.628519,-80.056814
Pittsburgh,NA,21,0.266666666666667,40.616126,-80.056463
Pittsburgh,NA,22,0.266666666666667,40.601532,-80.049894
Pittsburgh,NA,23,0.133333333333333,40.587048,-80.045293
Pittsburgh,NA,24,0.2,40.574332,-80.037282
Pittsburgh,NA,25,0.4,40.561819,-80.039482
Pittsburgh,NA,26,0.2,40.547443,-80.037123
Pittsburgh,NA,27,0.2,40.5336,-80.036028
Pittsburgh,NA,28,0.0666666666666667,40.517579,-80.03321
Pittsburgh,NA,29,0.0666666666666667,40.504076,-80.022495
Pittsburgh,NA,3,0.133333333333333,40.870182,-80.041012
Pittsburgh,NA,30,0.666666666666667,40.491549,-80.022066
Pittsburgh,NA,31,0.2,40.481137,-80.013501
Pittsburgh,NA,32,0.133333333333333,40.47077,-80.009525
Pittsburgh,NA,33,0.0666666666666667,40.456782,-80.006727
Pittsburgh,NA,34,0,40.453975,-80.002438
Pittsburgh,NA,35,0.0666666666666667,40.441753,-80.007324
Pittsburgh,NA,36,0.1,40.443175,-80.004417
Pittsburgh,NA,37,0.266666666666667,40.441544,-80.005368
Pittsburgh,NA,38,0.466666666666667,40.447761,-79.986863
Pittsburgh,NA,39,0.142857142857143,40.45193,-79.981636
Pittsburgh,NA,4,0.2,40.853193,-80.038385
Pittsburgh,NA,40,0.2,40.44696,-79.993722
Pittsburgh,NA,5,0.133333333333333,40.843092,-80.039752
Pittsburgh,NA,6,0.25,40.830966,-80.043678
Pittsburgh,NA,7,0.466666666666667,40.818083,-80.04305
Pittsburgh,NA,8,0.466666666666667,40.805323,-80.055053
Pittsburgh,NA,9,0.466666666666667,40.792571,-80.054766
Pittsburgh,"NA",City Centre,"NA",40.440624,-79.995888
Tampa,NA,1,1,28.324529,-82.357619
Tampa,NA,10,1,28.006086,-82.174234
Tampa,NA,11,1,28.009763,-82.163742
Tampa,NA,12,1,28.018261,-82.105072
Tampa,NA,13,0.933333333333333,28.020768,-82.092934
Tampa,NA,14,0.933333333333333,28.035472,-82.017525
Tampa,NA,15,1,28.039306,-82.002795
Tampa,NA,2,1,28.193446,-82.637518
Tampa,NA,3,1,28.084311,-82.50348
Tampa,NA,4,1,27.97034,-82.460203
Tampa,NA,5,1,27.945929,-82.463867
Tampa,NA,6,1,27.981413,-82.38632
Tampa,NA,7,1,27.990293,-82.239326
Tampa,NA,8,1,27.993018,-82.224685
Tampa,NA,9,1,27.996722,-82.210449
Tampa,"NA",City Centre,"NA",27.94742,-82.458778
Toronto,A,1,0.210526315789474,44.0302644,-79.52738917
Toronto,A,10,0.55,43.95194554,-79.50947256
Toronto,A,11,0.4,43.94275656,-79.50682589
Toronto,A,12,0.25,43.93385552,-79.50470828
Toronto,A,13,0.95,43.92441239,-79.50305515
Toronto,A,14,0.45,43.91588458,-79.50046785
Toronto,A,15,0.4,43.90683218,-79.49874497
Toronto,A,16,0.3,43.89755568,-79.49655792
Toronto,A,17,0.8,43.888435,-79.49435467
Toronto,A,18,0.8,43.8811002,-79.49240805
Toronto,A,19,0.45,43.87065459,-79.48960918
Toronto,A,2,0.25,44.01968437,-79.52537587
Toronto,A,20,0.4,43.86150469,-79.48793643
Toronto,A,21,0.2,43.85038448,-79.48520713
Toronto,A,22,0.15,43.83598273,-79.48183193
Toronto,A,23,0.3,43.82418131,-79.47900514
Toronto,A,24,0.55,43.81359026,-79.47643065
Toronto,A,25,0.35,43.80455856,-79.47471928
Toronto,A,26,0.15,43.79253295,-79.47182664
Toronto,A,27,0.4,43.78137166,-79.47130456
Toronto,A,28,0.2,43.77236212,-79.46798618
Toronto,A,29,0.45,43.76264866,-79.46586661
Toronto,A,3,0.2,44.01056937,-79.52316198
Toronto,A,30,0.15,43.75188371,-79.46404388
Toronto,A,31,0.2,43.74526825,-79.43615832
Toronto,A,32,0.0526315789473684,43.7369396,-79.43353511
Toronto,A,33,0.368421052631579,43.72485836,-79.43082152
Toronto,A,34,0.15,43.7147905,-79.42897945
Toronto,A,35,0.55,43.70414094,-79.42665935
Toronto,A,36,0.4,43.69416336,-79.42296751
Toronto,A,37,0.2,43.68315226,-79.41975321
Toronto,A,38,0.05,43.67198534,-79.41420663
Toronto,A,39,0.3,43.66346793,-79.41200875
Toronto,A,4,0.4,43.99906923,-79.51997222
Toronto,A,40,0.15,43.6571995,-79.40756003
Toronto,A,41,0.05,43.64994276,-79.404773
Toronto,A,42,0.15,43.64299751,-79.40337219
Toronto,A,43,0.15,43.63471312,-79.39920481
Toronto,A,5,0.65,43.99338264,-79.51925626
Toronto,A,6,0.35,43.98568084,-79.51690128
Toronto,A,7,0.578947368421053,43.9776803,-79.51558202
Toronto,A,8,0.45,43.96956954,-79.51282817
Toronto,A,9,0.25,43.95736342,-79.51063671
Toronto,B,51,0.15,43.66677071,-79.58811171
Toronto,B,52,0.4,43.65359237,-79.59483319
Toronto,B,53,0.15,43.65254421,-79.61222466
Toronto,B,54,0.368421052631579,43.64917643,-79.6210086
Toronto,B,55,0.2,43.64228065,-79.6307686
Toronto,B,56,0.2,43.63520223,-79.63887687
Toronto,B,57,0.105263157894737,43.62759151,-79.650179
Toronto,B,58,0.2,43.62269316,-79.66040198
Toronto,B,59,0.2,43.61869318,-79.67039911
Toronto,B,60,0.444444444444444,43.61443904,-79.68222202
Toronto,B,61,0.3,43.60973886,-79.6888543
Toronto,B,62,0.45,43.59252008,-79.68810147
Toronto,B,63,0.25,43.58807494,-79.69810103
Toronto,B,64,0.4,43.58249518,-79.70595034
Toronto,B,65,0.55,43.56542753,-79.69993662
Toronto,B,66,0.294117647058824,43.55596515,-79.71029559
Toronto,B,67,0.35,43.54694878,-79.72037514
Toronto,B,68,0.35,43.54053796,-79.7268469
Toronto,B,69,0.35,43.52370691,-79.74580418
Toronto,B,70,0.421052631578947,43.51813295,-79.75202867
Toronto,B,71,0.35,43.50122643,-79.75847466
Toronto,B,72,0.6,43.48836331,-79.75211863
Toronto,B,73,0.35,43.47841214,-79.76314166
Toronto,B,74,0.411764705882353,43.47103724,-79.77122198
Toronto,B,75,0.55,43.45752564,-79.75460259
Toronto,B,76,0.4,43.44216873,-79.77350687
Toronto,B,77,0.444444444444444,43.446351,-79.79789595
Toronto,B,78,0.421052631578947,43.43697531,-79.80823568
Toronto,B,79,0.5,43.43666174,-79.82504026
Toronto,B,80,0.6,43.4281789,-79.83364941
Toronto,B,81,0.3,43.41100034,-79.83634158
Toronto,B,82,0.55,43.40464167,-79.84302214
Toronto,B,83,0.4,43.3983028,-79.85073545
Toronto,B,84,0.117647058823529,43.67341473,-79.56898504
Toronto,B,85,0.1,43.68469058,-79.56377071
Toronto,B,86,0.1,43.68870796,-79.54969796
Toronto,B,87,0.25,43.69236333,-79.53795555
Toronto,B,88,0.2,43.69756271,-79.52454705
Toronto,B,89,0.2,43.70104785,-79.51156759
Toronto,B,90,0.4,43.70214998,-79.49979723
Toronto,B,91,0.2,43.70514398,-79.48893699
Toronto,B,92,0.2,43.70942878,-79.47234106
Toronto,B,93,0.35,43.71300431,-79.46299192
Toronto,B,94,0.368421052631579,43.71542577,-79.44979852
Toronto,C,100,0.3,43.93221747,-79.03384622
Toronto,C,101,0.1,43.93092424,-79.05568178
Toronto,C,102,0.3,43.92854685,-79.06640839
Toronto,C,103,0.3,43.92464106,-79.07007854
Toronto,C,104,0.4,43.89005593,-79.06586621
Toronto,C,105,0.625,43.90227072,-79.09777029
Toronto,C,106,0.35,43.89434269,-79.13011439
Toronto,C,107,0.05,43.89120349,-79.14366973
Toronto,C,108,0.1,43.8813535,-79.14593607
Toronto,C,109,0.166666666666667,43.86494226,-79.17410511
Toronto,C,110,0.15,43.85366235,-79.18029383
Toronto,C,111,0.25,43.8500703,-79.19347686
Toronto,C,112,0.55,43.84474537,-79.21667322
Toronto,C,113,0.15,43.83980802,-79.23145293
Toronto,C,114,0.5,43.83784332,-79.24921964
Toronto,C,115,0.666666666666667,43.83430312,-79.26242083
Toronto,C,116,0.25,43.83251828,-79.27349158
Toronto,C,117,0,43.82853877,-79.28746333
Toronto,C,118,0.1,43.82482022,-79.30292324
Toronto,C,119,0.15,43.82545532,-79.31859168
Toronto,C,120,0.05,43.74692717,-79.30835738
Toronto,C,121,0.1,43.7414388,-79.31842839
Toronto,C,122,0.2,43.7387551,-79.33702561
Toronto,C,123,0.2,43.73896784,-79.35153552
Toronto,C,124,0.45,43.73483029,-79.35765708
Toronto,C,125,0.1,43.7322003,-79.37212899
Toronto,C,126,0.25,43.72818884,-79.39206116
Toronto,C,127,0.1,43.72146965,-79.40925437
Toronto,C,128,0.157894736842105,43.72226108,-79.42658187
Toronto,C,95,0.421052631578947,43.95298206,-78.9600189
Toronto,C,96,0.3,43.95415941,-78.97423694
Toronto,C,97,0.4,43.957231,-78.997517
Toronto,C,98,0.8,43.96003555,-79.00767202
Toronto,C,99,0.894736842105263,43.9394414,-79.01742952
Toronto,"NA",City Centre,"NA",43.6561,-79.3803
Washington D.C.,NA,1,0.133333333333333,39.250695,-77.380207
Washington D.C.,NA,10,0.571428571428571,39.181441,-77.35294
Washington D.C.,NA,11,0.466666666666667,39.137957,-77.355568
Washington D.C.,NA,12,0,39.128379,-77.341539
Washington D.C.,NA,13,0.111111111111111,39.12447,-77.323035
Washington D.C.,NA,14,0.4,39.101591,-77.294314
Washington D.C.,NA,15,0.133333333333333,39.085934,-77.297883
Washington D.C.,NA,16,0.133333333333333,39.068703,-77.283129
Washington D.C.,NA,17,0.2,39.057232,-77.277096
Washington D.C.,NA,18,0.0714285714285714,39.046957,-77.264215
Washington D.C.,NA,19,0.0666666666666667,39.039745,-77.24977
Washington D.C.,NA,2,0.466666666666667,39.250062,-77.36861
Washington D.C.,NA,20,0.533333333333333,39.027263,-77.231706
Washington D.C.,NA,21,0.2,39.024098,-77.218691
Washington D.C.,NA,22,0,39.004835,-77.188111
Washington D.C.,NA,23,0.266666666666667,38.996606,-77.169563
Washington D.C.,NA,24,0.466666666666667,38.992792,-77.162234
Washington D.C.,NA,25,0.133333333333333,38.989774,-77.152914
Washington D.C.,NA,26,0.0909090909090909,38.982622,-77.13698
Washington D.C.,NA,27,0.266666666666667,38.975342,-77.126108
Washington D.C.,NA,28,0.266666666666667,38.969818,-77.116409
Washington D.C.,NA,29,0.0714285714285714,38.964794,-77.104459
Washington D.C.,NA,3,0.533333333333333,39.247967,-77.357548
Washington D.C.,NA,30,0.266666666666667,38.958192,-77.097221
Washington D.C.,NA,31,0.2,38.95265,-77.085875
Washington D.C.,NA,32,0.133333333333333,38.946952,-77.079211
Washington D.C.,NA,33,0,38.934867,-77.074225
Washington D.C.,NA,34,0.4,38.927382,-77.072054
Washington D.C.,NA,35,0.733333333333333,38.92029,-77.06371
Washington D.C.,NA,36,0.142857142857143,38.91473,-77.054289
Washington D.C.,NA,37,0.0666666666666667,38.910412,-77.045802
Washington D.C.,NA,38,0.266666666666667,38.901136,-77.039346
Washington D.C.,NA,39,0.0714285714285714,38.89516,-77.039509
Washington D.C.,NA,4,0.333333333333333,39.244985,-77.340939
Washington D.C.,NA,40,0.0714285714285714,38.895116,-77.036635
Washington D.C.,NA,41,0.266666666666667,38.890812,-77.034774
Washington D.C.,NA,42,0.133333333333333,38.879933,-77.036036
Washington D.C.,NA,43,0.0666666666666667,38.890721,-77.049072
Washington D.C.,NA,44,0.0666666666666667,38.889207,-77.012558
Washington D.C.,NA,45,0.133333333333333,38.885554,-77.000069
Washington D.C.,NA,5,0.333333333333333,39.242638,-77.322114
Washington D.C.,NA,6,0.214285714285714,39.231935,-77.329001
Washington D.C.,NA,7,0.4,39.218401,-77.331079
Washington D.C.,NA,8,0.2,39.200334,-77.326746
Washington D.C.,NA,9,0.533333333333333,39.193239,-77.334808
Washington D.C.,"NA",City Centre,"NA",38.907192,-77.036873
