"City","Population","Plant","Transect","Lat.pop","Long.pop","HCN_Result","Locus.Li","Locus.Ac","Dmg.Avg","Distance"
"Atlanta","1",1,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",2,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",3,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",4,NA,33.580935,-84.690674,0,"0","0",NA,33.6741488057152
"Atlanta","1",5,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",6,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",7,NA,33.580935,-84.690674,0,"0","1",NA,33.6741488057152
"Atlanta","1",8,NA,33.580935,-84.690674,0,"0","1",NA,33.6741488057152
"Atlanta","1",9,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",10,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",11,NA,33.580935,-84.690674,1,"1","1",NA,33.6741488057152
"Atlanta","1",12,NA,33.580935,-84.690674,0,"1","0",NA,33.6741488057152
"Atlanta","1",13,NA,33.580935,-84.690674,0,"0","1",NA,33.6741488057152
"Atlanta","1",14,NA,33.580935,-84.690674,0,"0","1",NA,33.6741488057152
"Atlanta","1",15,NA,33.580935,-84.690674,0,"0","0",NA,33.6741488057152
"Atlanta","10",1,NA,33.574918,-84.59891,0,"0","0",NA,27.4909975141153
"Atlanta","10",2,NA,33.574918,-84.59891,0,"1","0",NA,27.4909975141153
"Atlanta","10",3,NA,33.574918,-84.59891,0,"0","1",NA,27.4909975141153
"Atlanta","10",4,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",5,NA,33.574918,-84.59891,0,"1","0",NA,27.4909975141153
"Atlanta","10",6,NA,33.574918,-84.59891,0,NA,NA,NA,27.4909975141153
"Atlanta","10",7,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",8,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",9,NA,33.574918,-84.59891,0,"0","0",NA,27.4909975141153
"Atlanta","10",10,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",11,NA,33.574918,-84.59891,0,"0","0",NA,27.4909975141153
"Atlanta","10",12,NA,33.574918,-84.59891,0,"1","0",NA,27.4909975141153
"Atlanta","10",13,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",14,NA,33.574918,-84.59891,1,"1","1",NA,27.4909975141153
"Atlanta","10",15,NA,33.574918,-84.59891,0,"1","1",NA,27.4909975141153
"Atlanta","11",1,NA,33.56886,-84.584804,0,"0","0",NA,27.0747953700749
"Atlanta","11",2,NA,33.56886,-84.584804,0,"1","0",NA,27.0747953700749
"Atlanta","11",3,NA,33.56886,-84.584804,0,"0","1",NA,27.0747953700749
"Atlanta","11",4,NA,33.56886,-84.584804,1,"1","1",NA,27.0747953700749
"Atlanta","11",5,NA,33.56886,-84.584804,0,"0","0",NA,27.0747953700749
"Atlanta","11",6,NA,33.56886,-84.584804,0,"0","1",NA,27.0747953700749
"Atlanta","11",7,NA,33.56886,-84.584804,1,"1","1",NA,27.0747953700749
"Atlanta","11",8,NA,33.56886,-84.584804,0,"1","0",NA,27.0747953700749
"Atlanta","11",9,NA,33.56886,-84.584804,0,"0","0",NA,27.0747953700749
"Atlanta","11",10,NA,33.56886,-84.584804,0,"1","0",NA,27.0747953700749
"Atlanta","11",11,NA,33.56886,-84.584804,0,"0","1",NA,27.0747953700749
"Atlanta","11",12,NA,33.56886,-84.584804,1,"1","1",NA,27.0747953700749
"Atlanta","11",13,NA,33.56886,-84.584804,0,"0","1",NA,27.0747953700749
"Atlanta","11",14,NA,33.56886,-84.584804,1,"1","1",NA,27.0747953700749
"Atlanta","11",15,NA,33.56886,-84.584804,0,"0","1",NA,27.0747953700749
"Atlanta","12",1,NA,33.569995,-84.574178,0,"0","0",NA,26.327507688145
"Atlanta","12",2,NA,33.569995,-84.574178,0,"1","1",NA,26.327507688145
"Atlanta","12",3,NA,33.569995,-84.574178,0,"1","0",NA,26.327507688145
"Atlanta","12",4,NA,33.569995,-84.574178,0,"1","0",NA,26.327507688145
"Atlanta","12",5,NA,33.569995,-84.574178,0,"0","1",NA,26.327507688145
"Atlanta","12",6,NA,33.569995,-84.574178,0,"0","1",NA,26.327507688145
"Atlanta","12",7,NA,33.569995,-84.574178,0,"0","1",NA,26.327507688145
"Atlanta","12",8,NA,33.569995,-84.574178,1,"1","1",NA,26.327507688145
"Atlanta","12",9,NA,33.569995,-84.574178,1,"1","1",NA,26.327507688145
"Atlanta","12",10,NA,33.569995,-84.574178,1,"1","1",NA,26.327507688145
"Atlanta","12",11,NA,33.569995,-84.574178,0,"0","0",NA,26.327507688145
"Atlanta","12",12,NA,33.569995,-84.574178,0,"0","1",NA,26.327507688145
"Atlanta","12",13,NA,33.569995,-84.574178,0,"0","0",NA,26.327507688145
"Atlanta","12",14,NA,33.569995,-84.574178,0,"0","0",NA,26.327507688145
"Atlanta","12",15,NA,33.569995,-84.574178,0,"0","1",NA,26.327507688145
"Atlanta","13",1,NA,33.57685,-84.559421,0,"1","0",NA,24.8625817770055
"Atlanta","13",2,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",3,NA,33.57685,-84.559421,0,"1","0",NA,24.8625817770055
"Atlanta","13",4,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",5,NA,33.57685,-84.559421,0,"0","0",NA,24.8625817770055
"Atlanta","13",6,NA,33.57685,-84.559421,0,"0","1",NA,24.8625817770055
"Atlanta","13",7,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",8,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",9,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",10,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",11,NA,33.57685,-84.559421,0,"0","1",NA,24.8625817770055
"Atlanta","13",12,NA,33.57685,-84.559421,0,"0","1",NA,24.8625817770055
"Atlanta","13",13,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",14,NA,33.57685,-84.559421,1,"1","1",NA,24.8625817770055
"Atlanta","13",15,NA,33.57685,-84.559421,0,"1","0",NA,24.8625817770055
"Atlanta","14",1,NA,33.583024,-84.549447,0,"0","1",NA,23.7461840982964
"Atlanta","14",2,NA,33.583024,-84.549447,0,"0","1",NA,23.7461840982964
"Atlanta","14",3,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",4,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",5,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",6,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",7,NA,33.583024,-84.549447,0,"0","1",NA,23.7461840982964
"Atlanta","14",8,NA,33.583024,-84.549447,0,"1","0",NA,23.7461840982964
"Atlanta","14",9,NA,33.583024,-84.549447,0,"1","0",NA,23.7461840982964
"Atlanta","14",10,NA,33.583024,-84.549447,0,"0","1",NA,23.7461840982964
"Atlanta","14",11,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",12,NA,33.583024,-84.549447,0,"0","0",NA,23.7461840982964
"Atlanta","14",13,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",14,NA,33.583024,-84.549447,1,"1","1",NA,23.7461840982964
"Atlanta","14",15,NA,33.583024,-84.549447,0,"1","0",NA,23.7461840982964
"Atlanta","15",1,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",2,NA,33.595387,-84.546821,0,"0","1",NA,22.5343077356418
"Atlanta","15",3,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",4,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",5,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",6,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",7,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",8,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",9,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",10,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",11,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",12,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",13,NA,33.595387,-84.546821,0,"1","0",NA,22.5343077356418
"Atlanta","15",14,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","15",15,NA,33.595387,-84.546821,1,"1","1",NA,22.5343077356418
"Atlanta","16",1,NA,33.604207,-84.537996,0,"1","1",NA,21.2577862314402
"Atlanta","16",2,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",3,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",4,NA,33.604207,-84.537996,0,"0","1",NA,21.2577862314402
"Atlanta","16",5,NA,33.604207,-84.537996,0,"1","0",NA,21.2577862314402
"Atlanta","16",6,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",7,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",8,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",9,NA,33.604207,-84.537996,0,"1","0",NA,21.2577862314402
"Atlanta","16",10,NA,33.604207,-84.537996,0,"0","0",NA,21.2577862314402
"Atlanta","16",11,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",12,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","16",13,NA,33.604207,-84.537996,0,"0","0",NA,21.2577862314402
"Atlanta","16",14,NA,33.604207,-84.537996,0,"1","0",NA,21.2577862314402
"Atlanta","16",15,NA,33.604207,-84.537996,1,"1","1",NA,21.2577862314402
"Atlanta","17",1,NA,33.607254,-84.529742,0,"0","1",NA,20.5054059865205
"Atlanta","17",2,NA,33.607254,-84.529742,0,"0","0",NA,20.5054059865205
"Atlanta","17",3,NA,33.607254,-84.529742,1,"1","1",NA,20.5054059865205
"Atlanta","17",4,NA,33.607254,-84.529742,0,"0","1",NA,20.5054059865205
"Atlanta","17",5,NA,33.607254,-84.529742,0,"1","0",NA,20.5054059865205
"Atlanta","17",6,NA,33.607254,-84.529742,1,"1","1",NA,20.5054059865205
"Atlanta","17",7,NA,33.607254,-84.529742,0,"0","0",NA,20.5054059865205
"Atlanta","17",8,NA,33.607254,-84.529742,1,"1","1",NA,20.5054059865205
"Atlanta","17",9,NA,33.607254,-84.529742,1,"1","1",NA,20.5054059865205
"Atlanta","17",10,NA,33.607254,-84.529742,0,"0","0",NA,20.5054059865205
"Atlanta","17",11,NA,33.607254,-84.529742,0,"0","0",NA,20.5054059865205
"Atlanta","17",12,NA,33.607254,-84.529742,0,"1","0",NA,20.5054059865205
"Atlanta","17",13,NA,33.607254,-84.529742,0,"1","0",NA,20.5054059865205
"Atlanta","17",14,NA,33.607254,-84.529742,1,"1","1",NA,20.5054059865205
"Atlanta","17",15,NA,33.607254,-84.529742,0,"0","1",NA,20.5054059865205
"Atlanta","18",1,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",2,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",3,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",4,NA,33.611845,-84.519007,0,"0","1",NA,19.4822927027589
"Atlanta","18",5,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",6,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",7,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",8,NA,33.611845,-84.519007,0,"0","1",NA,19.4822927027589
"Atlanta","18",9,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",10,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",11,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",12,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",13,NA,33.611845,-84.519007,0,"0","1",NA,19.4822927027589
"Atlanta","18",14,NA,33.611845,-84.519007,1,"1","1",NA,19.4822927027589
"Atlanta","18",15,NA,33.611845,-84.519007,0,"0","1",NA,19.4822927027589
"Atlanta","19",1,NA,33.619172,-84.510247,0,"0","0",NA,18.3402786175272
"Atlanta","19",2,NA,33.619172,-84.510247,0,"0","1",NA,18.3402786175272
"Atlanta","19",3,NA,33.619172,-84.510247,0,"1","0",NA,18.3402786175272
"Atlanta","19",4,NA,33.619172,-84.510247,1,"1","1",NA,18.3402786175272
"Atlanta","19",5,NA,33.619172,-84.510247,1,"1","1",NA,18.3402786175272
"Atlanta","19",6,NA,33.619172,-84.510247,1,"1","1",NA,18.3402786175272
"Atlanta","19",7,NA,33.619172,-84.510247,0,"1","0",NA,18.3402786175272
"Atlanta","19",8,NA,33.619172,-84.510247,1,"1","1",NA,18.3402786175272
"Atlanta","19",9,NA,33.619172,-84.510247,0,"0","0",NA,18.3402786175272
"Atlanta","19",10,NA,33.619172,-84.510247,1,"1","1",NA,18.3402786175272
"Atlanta","19",11,NA,33.619172,-84.510247,0,"1","0",NA,18.3402786175272
"Atlanta","19",12,NA,33.619172,-84.510247,0,"0","1",NA,18.3402786175272
"Atlanta","19",13,NA,33.619172,-84.510247,0,"0","0",NA,18.3402786175272
"Atlanta","19",14,NA,33.619172,-84.510247,0,"1","0",NA,18.3402786175272
"Atlanta","19",15,NA,33.619172,-84.510247,0,"0","0",NA,18.3402786175272
"Atlanta","2",1,NA,33.578665,-84.680071,0,"1","0",NA,33.0068430032957
"Atlanta","2",2,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",3,NA,33.578665,-84.680071,0,"1","0",NA,33.0068430032957
"Atlanta","2",4,NA,33.578665,-84.680071,0,"0","1",NA,33.0068430032957
"Atlanta","2",5,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",6,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",7,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",8,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",9,NA,33.578665,-84.680071,0,"0","1",NA,33.0068430032957
"Atlanta","2",10,NA,33.578665,-84.680071,0,"1","0",NA,33.0068430032957
"Atlanta","2",11,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",12,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","2",13,NA,33.578665,-84.680071,0,"0","1",NA,33.0068430032957
"Atlanta","2",14,NA,33.578665,-84.680071,1,"1","1",NA,33.0068430032957
"Atlanta","20",1,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",2,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",3,NA,33.620712,-84.503997,0,"1","0",NA,17.8521649690553
"Atlanta","20",4,NA,33.620712,-84.503997,0,"0","1",NA,17.8521649690553
"Atlanta","20",5,NA,33.620712,-84.503997,0,"0","1",NA,17.8521649690553
"Atlanta","20",6,NA,33.620712,-84.503997,0,"0","1",NA,17.8521649690553
"Atlanta","20",7,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",8,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",9,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",10,NA,33.620712,-84.503997,0,"0","1",NA,17.8521649690553
"Atlanta","20",11,NA,33.620712,-84.503997,0,"0","0",NA,17.8521649690553
"Atlanta","20",12,NA,33.620712,-84.503997,0,"0","1",NA,17.8521649690553
"Atlanta","20",13,NA,33.620712,-84.503997,1,"1","1",NA,17.8521649690553
"Atlanta","20",14,NA,33.620712,-84.503997,0,NA,NA,NA,17.8521649690553
"Atlanta","20",15,NA,33.620712,-84.503997,0,"1","0",NA,17.8521649690553
"Atlanta","21",1,NA,33.622626,-84.488884,0,"0","1",NA,16.8703020395025
"Atlanta","21",2,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",3,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",4,NA,33.622626,-84.488884,0,"0","0",NA,16.8703020395025
"Atlanta","21",5,NA,33.622626,-84.488884,0,"0","0",NA,16.8703020395025
"Atlanta","21",6,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",7,NA,33.622626,-84.488884,0,"0","0",NA,16.8703020395025
"Atlanta","21",8,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",9,NA,33.622626,-84.488884,0,"0","1",NA,16.8703020395025
"Atlanta","21",10,NA,33.622626,-84.488884,0,"0","1",NA,16.8703020395025
"Atlanta","21",11,NA,33.622626,-84.488884,0,"0","1",NA,16.8703020395025
"Atlanta","21",12,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",13,NA,33.622626,-84.488884,0,"0","0",NA,16.8703020395025
"Atlanta","21",14,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","21",15,NA,33.622626,-84.488884,1,"1","1",NA,16.8703020395025
"Atlanta","22",1,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",2,NA,33.624875,-84.477394,0,"0","0",NA,16.0910067351565
"Atlanta","22",3,NA,33.624875,-84.477394,0,"1","1",NA,16.0910067351565
"Atlanta","22",4,NA,33.624875,-84.477394,0,"1","1",NA,16.0910067351565
"Atlanta","22",5,NA,33.624875,-84.477394,0,"1","1",NA,16.0910067351565
"Atlanta","22",6,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",7,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",8,NA,33.624875,-84.477394,0,"1","1",NA,16.0910067351565
"Atlanta","22",9,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",10,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",11,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",12,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",13,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",14,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","22",15,NA,33.624875,-84.477394,1,"1","1",NA,16.0910067351565
"Atlanta","23",1,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","23",2,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","23",3,NA,33.632218,-84.468452,0,"1","1",NA,14.9679788182159
"Atlanta","23",4,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","23",5,NA,33.632218,-84.468452,0,"1","1",NA,14.9679788182159
"Atlanta","23",6,NA,33.632218,-84.468452,0,"1","1",NA,14.9679788182159
"Atlanta","23",7,NA,33.632218,-84.468452,0,"0","0",NA,14.9679788182159
"Atlanta","23",8,NA,33.632218,-84.468452,0,"0","0",NA,14.9679788182159
"Atlanta","23",9,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","23",10,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","23",11,NA,33.632218,-84.468452,0,"1","1",NA,14.9679788182159
"Atlanta","23",12,NA,33.632218,-84.468452,0,"0","1",NA,14.9679788182159
"Atlanta","23",13,NA,33.632218,-84.468452,0,"1","0",NA,14.9679788182159
"Atlanta","23",14,NA,33.632218,-84.468452,0,"1","0",NA,14.9679788182159
"Atlanta","23",15,NA,33.632218,-84.468452,1,"1","1",NA,14.9679788182159
"Atlanta","24",1,NA,33.641732,-84.467683,0,"0","0",NA,14.0222997025358
"Atlanta","24",2,NA,33.641732,-84.467683,0,"1","1",NA,14.0222997025358
"Atlanta","24",3,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",4,NA,33.641732,-84.467683,0,"1","1",NA,14.0222997025358
"Atlanta","24",5,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",6,NA,33.641732,-84.467683,0,"1","1",NA,14.0222997025358
"Atlanta","24",7,NA,33.641732,-84.467683,0,"1","1",NA,14.0222997025358
"Atlanta","24",8,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",9,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",10,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",11,NA,33.641732,-84.467683,0,"1","1",NA,14.0222997025358
"Atlanta","24",12,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",13,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",14,NA,33.641732,-84.467683,1,"1","1",NA,14.0222997025358
"Atlanta","24",15,NA,33.641732,-84.467683,0,"0","0",NA,14.0222997025358
"Atlanta","25",1,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",2,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",3,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",4,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",5,NA,33.651934,-84.470666,0,"1","0",NA,13.228362519896
"Atlanta","25",6,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",7,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",8,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",9,NA,33.651934,-84.470666,0,"0","1",NA,13.228362519896
"Atlanta","25",10,NA,33.651934,-84.470666,0,"1","0",NA,13.228362519896
"Atlanta","25",11,NA,33.651934,-84.470666,0,"0","1",NA,13.228362519896
"Atlanta","25",12,NA,33.651934,-84.470666,0,"0","1",NA,13.228362519896
"Atlanta","25",13,NA,33.651934,-84.470666,0,"0","1",NA,13.228362519896
"Atlanta","25",14,NA,33.651934,-84.470666,1,"1","1",NA,13.228362519896
"Atlanta","25",15,NA,33.651934,-84.470666,0,"0","1",NA,13.228362519896
"Atlanta","26",1,NA,33.660549,-84.468862,0,"0","0",NA,12.3571251870779
"Atlanta","26",2,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",3,NA,33.660549,-84.468862,0,"1","1",NA,12.3571251870779
"Atlanta","26",4,NA,33.660549,-84.468862,0,"1","1",NA,12.3571251870779
"Atlanta","26",5,NA,33.660549,-84.468862,0,"1","1",NA,12.3571251870779
"Atlanta","26",6,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",7,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",8,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",9,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",10,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",11,NA,33.660549,-84.468862,0,"1","0",NA,12.3571251870779
"Atlanta","26",12,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",13,NA,33.660549,-84.468862,1,"1","1",NA,12.3571251870779
"Atlanta","26",14,NA,33.660549,-84.468862,0,"1","0",NA,12.3571251870779
"Atlanta","27",1,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",2,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",3,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",4,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",5,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",6,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",7,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",8,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",9,NA,33.666759,-84.465386,0,"1","0",NA,11.6138424287526
"Atlanta","27",10,NA,33.666759,-84.465386,0,"1","0",NA,11.6138424287526
"Atlanta","27",11,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",12,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","27",13,NA,33.666759,-84.465386,0,"1","0",NA,11.6138424287526
"Atlanta","27",14,NA,33.666759,-84.465386,0,"0","1",NA,11.6138424287526
"Atlanta","27",15,NA,33.666759,-84.465386,1,"1","1",NA,11.6138424287526
"Atlanta","28",1,NA,33.671274,-84.460025,0,"0","1",NA,10.9130312058822
"Atlanta","28",2,NA,33.671274,-84.460025,0,"0","1",NA,10.9130312058822
"Atlanta","28",3,NA,33.671274,-84.460025,0,"0","1",NA,10.9130312058822
"Atlanta","28",4,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",5,NA,33.671274,-84.460025,0,"0","0",NA,10.9130312058822
"Atlanta","28",6,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",7,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",8,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",9,NA,33.671274,-84.460025,0,"1","1",NA,10.9130312058822
"Atlanta","28",10,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",11,NA,33.671274,-84.460025,0,"0","1",NA,10.9130312058822
"Atlanta","28",12,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","28",13,NA,33.671274,-84.460025,0,"1","0",NA,10.9130312058822
"Atlanta","28",14,NA,33.671274,-84.460025,0,"0","0",NA,10.9130312058822
"Atlanta","28",15,NA,33.671274,-84.460025,1,"1","1",NA,10.9130312058822
"Atlanta","29",1,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",2,NA,33.675384,-84.448907,1,"1","1",NA,9.93751924364834
"Atlanta","29",3,NA,33.675384,-84.448907,1,"1","1",NA,9.93751924364834
"Atlanta","29",4,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",5,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",6,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",7,NA,33.675384,-84.448907,1,"1","1",NA,9.93751924364834
"Atlanta","29",8,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",9,NA,33.675384,-84.448907,1,"1","1",NA,9.93751924364834
"Atlanta","29",10,NA,33.675384,-84.448907,0,"0","1",NA,9.93751924364834
"Atlanta","29",11,NA,33.675384,-84.448907,1,"1","1",NA,9.93751924364834
