term,estimate,std.error,statistic,p.value
(Intercept),0.3746039034228926,0.046627584451772564,8.03395474647308,1.0282372264165765e-9
std_distance,0.037739404617757266,0.08221076263672389,0.459056739134286,0.6488086096287804
