term,estimate,std.error,statistic,p.value
(Intercept),0.43585842556417115,0.05581587489559661,7.808861302979532,5.666337642815108e-10
std_distance,0.0328187148297375,0.09333490739200861,0.35162315736703087,0.7267265261512053
