term,estimate,std.error,statistic,p.value
(Intercept),0.1846419923683411,0.03811907116721027,4.843821916814403,2.283249528524913e-5
std_distance,0.030736330455580524,0.07443808805681469,0.4129113368967926,0.6820547040396274
