term,estimate,std.error,statistic,p.value
(Intercept),0.4549729887968145,0.043077393075675735,10.561757718196775,1.0128205492088038e-12
std_distance,-0.5331494672778988,0.24946186871046105,-2.1371982420956726,0.03925748751778837
std_distance_squared,0.5895717258794322,0.26436303584472187,2.230159462330154,0.03188645751573501
