term,estimate,std.error,statistic,p.value
(Intercept),0.1385074407257096,0.03411495991153904,4.060020621007996,2.0933719243465258e-4
std_distance,0.11919806502303501,0.05891932725300504,2.0230724039191332,0.04946135062102785
