term,estimate,std.error,statistic,p.value
(Intercept),0.5650721767332046,0.05485188150995884,10.301782932106182,2.027436763473464e-12
std_distance,-0.82266057797552,0.3176481185785979,-2.5898487346839527,0.013652447569940452
std_distance_squared,0.981830692091174,0.3366222717399251,2.9167134040665554,0.005980142810085543
