term,estimate,std.error,statistic,p.value
(Intercept),0.2258085370309377,0.03036012887311474,7.437667276534564,6.339113049652277e-9
std_distance,0.09262478708498946,0.054034138953925455,1.7141901190277131,0.09464076496302098
