term,estimate,std.error,statistic,p.value
(Intercept),0.6176926075361311,0.055069386061316776,11.216624184775982,1.2709188457095143e-12
std_distance,1.2999014916684728,0.31011971363991536,4.191611930797175,2.0383271642126922e-4
std_distance_squared,-1.0488336191930323,0.3083611221258596,-3.40131600236214,0.0018164347731415861
