term,estimate,std.error,statistic,p.value
(Intercept),0.2969973615244482,0.04415464153040702,6.7262999139042154,5.783020981408689e-8
std_distance,0.052278200975335753,0.08081628954401132,0.6468770252916133,0.5216000441630755
