term,estimate,std.error,statistic,p.value
(Intercept),0.1385074407257096,0.03411495991153903,4.060020621007997,2.0933719243465212e-4
std_distance,0.11919806502303498,0.058919327253005034,2.0230724039191332,0.04946135062102785
