term,estimate,std.error,statistic,p.value
(Intercept),0.20310540513619982,0.044064800547064055,4.609243718674503,4.6844605035481454e-5
std_distance,0.031245151115568835,0.08604877828581108,0.36310975865093686,0.7185892070344169
