term,estimate,std.error,statistic,p.value
(Intercept),0.21055173196149132,0.031185424614992664,6.751607026709097,5.342351108626515e-8
std_distance,-0.03098508393530223,0.06247338292449331,-0.4959725643919664,0.6227703676810401
