term,estimate,std.error,statistic,p.value
(Intercept),1.007821358098736,0.012050675041550662,83.63194216288909,3.8152731677998873e-19
std_distance,-0.029436024918853176,0.018648101869218937,-1.5784997918442882,0.1384654454824157
