term,estimate,std.error,statistic,p.value
(Intercept),0.36394218024748426,0.04032143689020691,9.02602209436333,1.0338431255951637e-12
std_distance,0.2181109266644405,0.07331300170008193,2.975064744405313,0.004240015261550837
