term,estimate,std.error,statistic,p.value
(Intercept),0.4105257478969215,0.050031619105621976,8.205326056513556,6.13810901678567e-10
std_distance,0.06718357380011389,0.08904492698767974,0.7544907506006424,0.455205153299843
