term,estimate,std.error,statistic,p.value
(Intercept),0.34392767695632065,0.044440058223753055,7.739136506632489,1.113435245686237e-9
std_distance,0.2625204939396747,0.07866737447804954,3.3370948971091625,0.0017539064087764159
