term,estimate,std.error,statistic,p.value
(Intercept),0.6120350658327868,0.05135997971931787,11.916575301967729,2.105296475862481e-14
std_distance,-0.07667760314883297,0.09930487582207449,-0.7721433868586369,0.4448053520408878
