term,estimate,std.error,statistic,p.value
(Intercept),0.45613542119737854,0.054767261329927715,8.328614762194109,5.222361914817175e-10
std_distance,0.06501558139589149,0.10694830951218318,0.607915933336797,0.54695683483202
