term,estimate,std.error,statistic,p.value
(Intercept),0.28467674116724234,0.05886365375880233,4.836205756674975,1.5197994679380503e-5
std_distance,0.2043945813361865,0.09843138144138462,2.076518467414809,0.04346004074450753
