term,estimate,std.error,statistic,p.value
(Intercept),0.6120350658327866,0.051359979719317876,11.916575301967724,2.105296475862511e-14
std_distance,-0.07667760314883289,0.09930487582207446,-0.7721433868586364,0.4448053520408882
