term,estimate,std.error,statistic,p.value
(Intercept),0.8160750141181873,0.041055452615364044,19.87738441867257,6.174346250797158e-20
std_distance,0.2017338319439153,0.06899829261113494,2.923751071361431,0.006206139124173932
