term,estimate,std.error,statistic,p.value
(Intercept),0.18464199236834097,0.03811907116721028,4.843821916814399,2.283249528524934e-5
std_distance,0.03073633045558061,0.0744380880568147,0.41291133689679366,0.6820547040396268
