term,estimate,std.error,statistic,p.value
(Intercept),0.27095967487676004,0.055550858041434406,4.877686581810419,1.582045412967976e-5
std_distance,0.7538238619802018,0.29513389436907067,2.5541758380266906,0.014360448164819021
std_distance_squared,-0.6173190789793122,0.29736808662815134,-2.075942600226798,0.044057893596857765
