term,estimate,std.error,statistic,p.value
(Intercept),0.20580607645921029,0.02340062767064519,8.794895562454625,1.0673897613372102e-10
std_distance,0.01916162026975875,0.041647806320230324,0.4600871441445174,0.6480755291337512
