term,estimate,std.error,statistic,p.value
(Intercept),0.22915762449596425,0.032008886079851605,7.159187730691147,8.613184026073835e-9
std_distance,-0.33629367327766735,0.19147117598867305,-1.7563670956800392,0.08631551219190492
std_distance_squared,0.42109429809401133,0.1962151630766695,2.146084387624376,0.03769008427576886
