term,estimate,std.error,statistic,p.value
(Intercept),0.2291576244959642,0.03200888607985154,7.159187730691159,8.613184026073524e-9
std_distance,-0.33629367327766707,0.1914711759886729,-1.7563670956800392,0.08631551219190492
std_distance_squared,0.421094298094011,0.19621516307666936,2.146084387624376,0.03769008427576886
