term,estimate,std.error,statistic,p.value
(Intercept),0.5273351954537995,0.0792718821317205,6.652235083526385,1.6659959006892915e-7
std_distance,1.4219974484605071,0.44641451711507363,3.1853745654376975,0.0032173389636747252
std_distance_squared,-1.1527484911771495,0.44388304056901506,-2.596964483480688,0.014092463243453614
