term,estimate,std.error,statistic,p.value
(Intercept),0.4358584255641711,0.055815874895596626,7.80886130297953,5.666337642815168e-10
std_distance,0.032818714829737486,0.09333490739200863,0.3516231573670307,0.7267265261512055
