term,estimate,std.error,statistic,p.value
(Intercept),0.2709596748767603,0.0555508580414344,4.877686581810425,1.5820454129679463e-5
std_distance,0.7538238619802012,0.2951338943690706,2.554175838026689,0.014360448164819076
std_distance_squared,-0.6173190789793118,0.2973680866281514,-2.075942600226796,0.044057893596857904
