term,estimate,std.error,statistic,p.value
(Intercept),0.20580607645921042,0.023400627670645196,8.794895562454629,1.0673897613372026e-10
std_distance,0.01916162026975868,0.04164780632023034,0.46008714414451557,0.6480755291337524
